GeneID	GSM8279311	GSM8279313	GSM8279314	GSM8279315	GSM8279316
3172	49	34	36	46	25
101927219	0	0	0	0	0
100500813	0	0	0	0	0
101927242	0	0	0	0	0
140834	0	0	0	0	0
79183	2037	1840	1574	1801	1818
10955	12896	11507	8680	9591	9943
11142	1323	1065	825	887	915
100	151	126	86	86	102
79015	4	5	2	2	2
106144538	10	10	9	10	8
8839	59	42	10	13	25
60598	42	37	20	21	21
140730	4	1	1	4	2
7529	13846	11506	8821	9733	9701
80336	645	713	565	624	742
10953	2384	2055	1685	1903	1907
100505826	38	33	39	25	36
6789	2930	2481	2273	2527	2621
3787	128	102	109	115	117
149708	0	0	0	0	0
128488	0	1	0	0	1
101929863	2	0	1	0	0
5266	94	69	67	69	83
101929866	0	2	1	1	1
6406	0	0	0	0	0
6407	0	0	0	0	0
105372630	0	0	0	0	0
6590	2	1	1	1	1
8785	3	3	8	8	8
11317	6	3	5	7	4
6385	2535	2285	1574	1765	1897
90196	1371	1139	931	1013	1010
767557	247	220	186	216	193
27296	40	22	23	36	32
107985404	6	3	3	2	4
55861	95	81	81	87	79
107985405	580	474	399	457	481
51604	4820	4098	3400	3799	3743
102465487	3	0	2	0	1
105372631	6	4	2	4	10
10406	1	1	1	1	1
107987282	0	0	0	0	0
10816	0	0	0	0	0
140870	1	0	0	0	0
100526773	1	0	0	0	0
57119	0	0	0	0	0
90199	0	0	0	0	0
259240	0	0	0	0	0
140832	0	0	0	0	0
259239	0	0	0	0	0
280664	1	1	1	0	1
164237	1	0	0	0	0
100500897	0	0	0	0	0
140686	29	31	20	21	27
391253	0	0	0	0	0
116092	1214	1075	870	960	976
11065	89	72	45	63	51
7125	11	13	11	10	7
90203	1215	1139	900	1047	1051
10005	1013	790	686	697	751
140831	190	171	131	139	162
90204	349	314	229	279	282
128497	121	106	83	89	97
140825	104	89	76	78	85
5476	24574	20919	15200	16738	17486
5360	14122	12073	9660	10548	11018
107985388	104	94	80	87	91
63935	1779	1485	1333	1398	1378
63925	665	572	426	496	537
4318	5	3	4	1	5
109729184	32	25	29	26	33
57468	74	73	69	72	85
105372632	32	28	30	48	45
57727	1180	956	806	910	979
958	354	288	235	280	264
64405	5	1	5	0	1
51006	3930	3442	2914	3162	3313
63916	2189	1879	1592	1713	1686
105372633	0	1	0	1	6
100130934	0	0	0	0	0
55713	0	0	0	1	0
7686	0	0	0	0	0
128506	2	2	2	2	0
64849	22	16	11	17	23
112858	952	811	749	793	790
81031	3	10	8	11	7
2139	0	0	1	2	0
101927355	0	0	0	0	0
100500814	0	0	0	0	0
23613	3285	2780	2303	2538	2689
100131496	13	11	13	12	10
101927377	8	8	7	4	3
102723442	0	1	1	2	0
8202	3672	3187	3247	3739	3572
55959	592	470	469	524	524
107985401	0	0	0	0	0
105372636	1	0	0	0	0
105376980	0	0	0	0	0
105372637	0	0	0	0	0
112268266	0	0	0	0	0
101927457	0	0	0	0	0
101060004	0	0	0	0	0
107985436	0	0	0	0	0
107985437	0	0	0	0	0
105372639	2	3	7	3	7
105372640	0	0	0	1	0
105372641	0	0	0	0	0
284749	0	0	0	0	0
105372643	0	0	0	0	0
105372645	2	5	1	2	2
107985439	0	3	1	1	0
105372647	0	0	0	0	0
105372646	0	0	0	0	0
57580	3015	2696	2315	2534	2643
105372648	1	1	2	0	1
10564	6693	5838	5021	5803	5782
102723483	1	0	0	0	3
1434	4885	4068	3279	3671	3506
6780	5967	5117	4166	4779	4702
55661	2753	2275	1975	2294	2283
57169	2824	2418	1797	1941	2089
441951	6461	5125	4798	5272	5238
26765	2	2	3	1	2
100113393	3	5	3	1	1
692057	4	6	3	5	1
105372649	0	0	0	0	0
3745	12	14	4	3	5
5740	3	1	4	6	5
101927486	0	0	1	0	0
105372651	0	0	0	0	0
9334	2656	2558	1779	1970	2179
105372652	3	1	4	2	2
23315	2012	1732	1518	1636	1689
113219455	0	4	5	0	2
9825	689	545	504	646	534
105372653	3	2	4	1	2
55905	2730	2293	2211	2336	2431
6615	22	17	25	31	18
105372654	0	0	0	0	0
100887755	0	0	0	0	0
105372655	0	0	0	0	0
387522	3017	2578	2100	2359	2397
7335	2865	2441	2016	2242	2269
387521	835	735	588	624	718
101927512	17	17	18	16	18
101927541	7	13	6	7	15
101927559	3360	2776	2514	2775	2753
1051	10227	8303	7525	8270	8407
107985386	0	0	0	0	0
105372656	7	5	4	5	4
100506115	667	570	282	324	326
284751	84	67	67	60	71
101927586	53	43	48	39	51
105372657	0	0	0	0	0
5770	3195	2656	2203	2446	2497
693230	2	0	0	0	0
140876	107	99	43	61	70
100302146	1	0	0	0	0
100506175	1	0	0	0	3
105372659	1	2	1	0	2
84612	73	70	37	77	48
55653	325	305	277	241	304
23394	3246	2934	2340	2724	2707
101927631	48	45	34	47	49
8813	2849	2261	2040	2126	2161
27304	784	593	550	588	578
3755	1273	1048	930	917	1016
105372662	0	0	0	0	0
105372661	0	0	0	0	0
105372663	2	4	3	3	1
4773	59	42	36	46	27
100422889	0	0	0	0	0
10079	7006	6346	4754	5293	5494
57167	28	42	21	30	27
101927678	2	3	2	2	3
105372664	7	8	8	5	10
55734	1175	987	848	904	960
105372666	0	1	0	0	0
107985427	0	0	0	0	0
105372667	0	0	0	0	0
105372665	0	0	0	0	0
101927700	0	0	0	0	0
105376985	0	0	0	0	0
105372668	0	0	0	0	0
128553	368	327	173	173	215
105372669	1	0	0	0	0
105372671	0	0	0	0	0
101927770	7	9	2	5	5
7764	2223	1973	1635	1800	1881
105372672	0	0	0	0	0
391257	0	0	0	0	0
8537	7	6	0	0	8
100616225	0	0	0	0	0
1591	2	1	0	1	1
105372675	0	0	0	0	0
5203	1384	1107	953	1101	1110
107985385	0	0	0	0	0
55816	232	160	155	176	168
101927796	0	0	0	0	0
102723578	0	0	0	0	0
105372676	0	0	0	0	0
107984001	0	0	0	0	0
105372677	0	0	0	0	0
105372678	0	0	0	0	0
140689	0	0	0	0	0
105372679	0	0	0	0	0
105376989	0	0	0	0	0
105372680	0	0	0	0	1
4159	0	1	0	0	0
116151	2571	2210	1591	1764	1831
6790	255	222	142	181	174
1477	1016	895	709	761	814
57091	0	2	2	0	1
51507	5262	4394	3587	3981	4180
140687	7	5	1	1	5
105372681	0	0	1	0	0
200232	2	1	1	1	1
388799	0	0	1	2	2
105372682	0	0	0	0	0
7022	42	36	36	33	42
105372683	0	0	0	0	0
105372685	4	5	3	4	5
105372686	2	0	0	0	0
655	13	7	6	7	9
102723590	0	0	0	0	0
112268270	0	0	0	0	0
105372687	0	0	0	0	0
100422883	0	0	0	0	0
23626	0	0	0	0	0
8480	1551	1347	1277	1469	1358
100462983	8	10	10	12	10
100291105	15	9	11	12	14
55544	125	106	133	148	122
105372688	0	0	0	0	0
140690	0	0	0	0	1
5105	1	0	0	0	1
105372690	1	0	0	0	0
81030	0	0	0	0	0
56937	256	185	247	302	231
105416157	14	9	13	9	13
105372692	2	1	0	0	0
105372693	0	0	0	0	0
105376992	0	0	0	0	0
107987284	0	0	0	0	0
107985434	0	0	0	0	0
128602	0	0	1	0	0
105372694	0	0	0	0	1
140731	0	0	0	0	0
55370	225	214	181	186	185
57403	5891	5236	4001	4648	4728
9217	3708	3278	2575	3002	2956
164284	783	612	645	747	764
149773	507	406	498	547	540
79160	9	4	5	10	7
107985410	13	9	12	19	13
100534593	1332	1196	1001	1127	1120
8675	4426	3797	3180	3573	3715
79716	369	325	236	301	311
105372695	0	0	0	0	0
407022	1	1	0	0	0
100126296	0	1	0	0	0
149775	24	42	20	19	27
2778	20321	17447	13734	15289	15837
101927932	2	6	2	4	4
107985382	0	0	0	0	0
51497	1915	1634	1250	1389	1504
1522	67	62	57	57	66
81027	34	23	21	23	23
514	2531	2017	1684	1746	1756
100533975	3413	2720	2398	2550	2514
51012	3108	2432	2262	2610	2558
128611	0	0	0	0	0
107985389	0	0	0	0	0
1908	0	0	0	0	0
105372696	0	0	0	0	0
116154	0	0	0	0	0
107985430	0	0	0	0	0
100506384	0	0	0	0	0
10388	11	10	6	5	5
63939	1126	890	679	814	772
5509	405	352	285	309	324
60437	11	10	7	5	6
284756	1	0	0	0	2
107985429	0	0	0	0	0
729296	1	0	0	0	0
284757	4	1	1	1	1
105372698	4	2	0	3	2
693231	0	0	0	0	0
105372697	0	0	0	0	0
101928048	0	0	0	0	0
100616362	0	0	0	0	0
100616440	0	0	0	0	0
105372699	5	3	6	3	0
105372700	0	0	0	0	0
100506470	0	0	0	0	0
105372701	0	0	0	0	0
1002	320	258	413	453	415
105372703	26	19	3	15	11
100128310	0	0	0	0	0
100302168	0	0	0	0	0
6874	516	478	378	405	460
105372704	6	11	4	2	3
100422838	1	0	0	1	0
105372705	12	8	4	5	6
105372706	1	2	1	1	0
149986	2524	2231	1713	1991	1947
5688	6998	5717	5226	5622	5562
26039	603	538	445	504	466
26164	952	801	723	743	812
11255	1	1	0	2	0
105369209	3	6	0	2	4
9885	1666	1354	1138	1191	1272
11047	3953	3195	3296	3584	3528
105372707	313	252	239	279	268
3911	2400	2144	1575	1774	1945
100616340	16	11	6	6	11
101928158	21	22	13	17	22
105372708	8	13	6	4	13
6227	11713	9495	8550	9001	9224
81928	754	635	529	638	631
105372709	23	18	9	9	17
140893	1	0	2	0	0
105372710	0	0	0	0	0
140628	0	0	0	0	1
105372711	0	0	0	0	0
105376995	15	15	19	19	18
253868	0	0	0	0	0
128826	0	0	0	0	0
406904	0	0	0	0	0
406923	0	0	0	0	0
105372712	183	141	144	119	155
28231	171	163	169	161	159
101928465	78	46	63	70	69
100127888	16	21	21	19	23
4923	6	2	0	1	0
107987285	0	0	0	0	0
100652730	2	1	0	0	0
105372716	7	4	10	2	5
55257	1315	1076	957	1012	1072
101409261	11	5	7	8	8
11054	2264	1926	1574	1705	1691
1299	14	11	5	8	5
10732	757	664	512	616	621
100132911	55	48	43	55	42
105372717	89	74	74	68	82
11083	2885	2498	1961	2183	2234
109623463	1	0	0	1	0
54994	1547	1204	914	1119	1085
63910	0	0	1	0	0
128408	0	0	0	0	0
63930	0	0	0	0	0
105372718	0	0	0	0	0
100144596	0	0	0	0	0
100144597	0	0	0	0	0
768097	0	0	0	0	0
768096	0	0	0	0	0
105372719	0	0	0	0	0
105376996	0	0	0	0	0
406909	0	0	0	0	0
54915	2041	1727	1472	1676	1805
79444	0	2	4	4	2
100423014	0	0	0	0	0
128414	1	0	0	0	1
100192386	0	0	0	0	1
55738	3296	2786	2368	2602	2898
100422945	0	1	1	0	3
57642	3	1	3	2	8
1137	0	0	0	0	2
100130587	0	0	0	0	0
3785	0	0	0	1	1
105372724	0	0	0	0	0
105372721	0	0	0	0	0
105372720	0	0	0	0	0
1917	183	145	232	273	220
105372725	2	0	1	0	0
102723814	23	28	10	4	12
79144	2641	2185	1603	1777	1840
5753	7	9	3	7	8
6725	1	6	1	2	2
79025	2	0	0	0	1
85441	2126	1803	1323	1491	1619
26205	711	567	439	502	494
100505771	151	176	107	108	126
50861	23	34	28	19	30
105372726	0	0	0	0	0
100533107	233	200	154	167	178
51750	240	204	158	164	177
8771	14	16	9	9	14
10139	935	837	674	700	694
84619	790	791	564	671	670
54923	224	228	184	166	217
56731	1844	1522	1053	1158	1180
140685	88	61	58	61	49
101928604	0	0	0	1	0
100128998	0	0	0	0	0
140701	120	106	90	104	110
112268269	52	53	32	42	56
7165	7870	6712	5492	6184	6135
80331	3835	3260	2844	3069	3107
100126329	0	0	0	0	0
100126339	0	0	0	0	0
100126352	0	0	0	0	0
100126330	0	0	0	1	0
103504732	0	0	0	0	0
54963	988	854	618	630	798
100302137	4	4	2	1	3
693232	2	1	0	6	4
100113386	106	94	65	65	85
57473	717	647	468	595	594
140700	132	91	105	119	102
24148	3273	2894	2333	2505	2569
284739	6	4	8	3	6
6919	1315	1091	807	911	926
54345	0	1	2	1	1
10287	545	432	406	430	450
102466741	0	0	0	0	0
4987	88	85	65	82	70
198437	2	0	0	2	0
2832	0	0	0	0	0
105372727	0	0	0	0	0
4661	0	0	0	0	2
55251	1302	1145	757	905	971
140849	9	9	8	11	11
105379484	0	1	0	0	0
102723996	252	215	176	173	182
105372832	2	0	1	1	1
105372831	2	1	2	1	3
107987292	0	1	1	1	0
101928576	0	2	1	1	1
102724023	954	775	684	754	732
102724159	495	428	354	417	430
102724200	387	321	293	323	311
105379487	4	4	4	4	5
105379488	1	0	0	0	0
105379489	0	0	0	0	0
102724219	26	20	20	23	16
107987309	3	2	2	3	3
102724334	13	7	7	9	7
105379490	11	9	4	6	5
102724354	4	5	6	2	3
102724370	0	1	1	1	0
102724398	7	9	3	7	4
107985506	1	1	1	1	1
102724428	595	568	385	411	407
107987288	0	0	0	0	0
107987289	0	0	0	0	1
102724701	52	38	34	39	36
105379491	0	0	0	1	0
102724843	55	43	38	44	37
105379493	15	9	7	7	8
107987290	1	1	1	2	1
102724560	1366	1115	1090	1176	1208
102724594	1324	1070	883	974	1002
106780825	0	0	0	0	1
102724652	0	0	0	0	0
105379497	1	0	1	1	0
110091777	0	1	0	1	0
102466252	0	0	0	0	0
105379499	34	22	13	21	19
105379501	0	0	1	1	0
105379502	1	0	0	0	0
105379503	0	0	1	0	1
102724951	34	29	27	31	23
107987308	6	3	2	4	3
102723360	26	18	19	21	21
102723553	297	216	211	208	246
102723451	5	5	3	3	5
105379504	38	38	24	26	20
102723475	1	0	1	2	0
105379505	0	0	0	0	0
102465433	2	2	2	2	1
109864279	50498	45118	36948	19692	47089
100500862	18	18	19	17	21
109864280	18809	16458	12601	6445	15975
109864281	493	380	374	110	490
109864282	30258	27434	23097	12433	29650
105379506	29	24	15	22	23
107987293	19	16	19	14	15
102723570	25	23	16	17	22
103504727	2	1	2	2	1
103504739	2	1	2	1	1
109910379	47712	41644	35032	18818	44518
109910380	16401	14428	11680	6176	14282
109910381	507	386	383	114	498
109910382	29831	25992	22093	11802	28771
112268284	4668	4220	3619	1953	4777
105379508	36	26	26	24	38
102723584	26	22	16	20	23
103504733	2	1	1	1	0
106631777	49265	43858	36833	19479	46046
113218488	1	1	1	1	1
106631781	16106	14207	11506	6100	14215
106632260	476	363	355	105	468
106632264	31936	28650	24276	12709	30609
105379507	38	31	27	25	43
107987294	16	17	15	14	13
102723603	37	32	24	33	33
105372730	4	3	2	5	3
103504731	19	19	21	18	24
113218501	0	0	0	0	0
101927615	3	2	1	2	2
100132288	454	385	323	337	336
101930100	68	52	39	52	50
101927345	17	18	9	17	13
105379511	1	0	1	0	0
105379514	0	0	0	0	0
105379513	0	0	0	0	0
441058	0	0	0	0	0
105372734	0	0	0	0	0
105372733	11	16	8	9	19
85319	5	5	4	4	4
105378260	2	5	4	2	5
7179	1	1	3	1	4
149992	0	0	0	0	0
100423018	0	0	0	0	0
102724188	0	0	0	0	0
317754	0	0	0	0	0
100423008	0	0	0	0	0
107985482	0	0	0	0	0
112268283	0	0	0	0	0
103504736	0	0	0	0	0
54055	0	0	0	0	0
110091776	0	3	0	0	1
391267	0	0	1	0	0
105377134	3	1	2	2	2
149998	1	0	1	0	1
54033	0	0	0	1	0
150000	0	0	0	0	0
6782	9817	8478	6663	7490	7399
105369304	17	19	13	19	15
64092	3	0	1	2	2
100874190	0	0	1	0	0
388813	1	6	3	2	1
105372738	0	0	1	0	0
107987295	238	147	101	122	122
8204	1416	1227	833	968	960
107985483	0	0	0	0	0
105369292	0	0	1	0	0
101927745	0	0	0	0	0
105369302	0	0	0	0	0
29761	1912	1715	1317	1556	1521
112268281	1	0	0	0	0
388815	336	250	176	215	196
109617014	0	0	0	0	0
112268282	0	0	0	0	0
407055	0	0	0	0	0
406885	0	0	0	0	0
406912	0	3	0	1	0
105372740	0	0	0	0	0
107985511	0	0	0	0	0
100505929	1	0	0	0	0
100189284	7	7	4	5	4
1525	586	482	361	417	396
10950	1049	892	687	795	777
110806272	136	109	93	110	111
105372741	0	0	0	0	0
246312	5	2	4	4	2
54149	332	249	234	283	257
140578	51	39	25	30	32
54075	0	0	0	0	0
107987296	0	0	0	0	0
5651	3104	2783	1921	2168	2259
101927797	2	2	1	0	1
100422920	0	0	0	0	0
107985490	0	0	0	0	0
105372746	0	0	0	0	0
105372745	0	0	0	0	0
111216285	0	0	0	0	0
387486	0	0	0	0	0
4685	268	234	180	179	219
378828	0	0	1	0	0
101927821	2	0	0	1	0
101927843	0	2	1	1	0
54143	0	0	0	1	0
107985508	1	0	0	0	0
107985509	0	0	0	0	0
107985494	0	0	0	0	0
102466967	0	0	0	0	0
266917	0	0	0	0	0
105372747	0	0	0	0	0
107985512	0	0	0	0	0
105372749	0	0	0	0	0
105372750	0	0	0	0	0
101927869	0	0	0	0	0
105372751	25	13	8	7	10
339622	0	0	0	0	0
107985516	0	0	0	0	0
54072	1	1	3	2	2
105372753	5	9	5	7	6
114614	30	17	16	28	18
406947	4	1	2	3	2
282566	2	10	4	2	2
54148	841	690	581	648	656
58494	963	847	793	819	875
522	2163	1788	1538	1633	1639
2551	1374	1193	916	948	954
105372757	0	0	0	0	0
105372756	0	1	1	0	0
351	44395	38050	30154	33241	34045
100996571	77	62	70	86	79
105372758	0	0	0	0	0
107985474	49	46	52	81	56
116159	82	76	81	85	73
9510	3025	2917	2942	3203	3134
105372760	6	2	1	0	0
11096	10677	9766	7869	8951	9229
100616243	1	1	0	1	0
112268279	151	153	140	152	159
112268280	21	19	14	14	16
102724355	1	0	1	0	1
105372759	1	3	3	1	3
105372762	0	0	0	0	0
105372763	7	2	2	1	3
54088	0	0	0	0	0
246705	1	0	2	0	1
284825	0	0	0	1	2
101927973	2	3	5	2	2
102724420	0	1	0	0	0
105372764	0	1	0	0	0
29104	598	453	396	468	460
118421	3	1	0	1	1
26046	1592	1363	1108	1324	1359
105372766	0	0	0	0	1
10069	784	608	613	703	701
10600	2524	2126	1701	1854	1932
10694	5629	4724	3763	4204	4243
56911	93	83	78	86	93
105372767	2	0	0	1	0
193629	1	0	1	0	0
105369299	3	3	1	2	3
571	2151	1867	1646	1846	1904
100874322	0	1	0	0	1
107985486	2	4	1	4	3
105372770	1	0	0	0	0
54147	0	0	0	0	0
2897	23	21	15	20	15
105372768	6	4	2	5	4
100379661	9	4	5	9	8
642976	3	1	1	0	3
26285	0	0	1	2	1
266919	0	0	0	0	0
9073	0	0	0	0	0
643803	0	0	0	0	0
100131902	0	0	0	0	0
388818	0	0	0	0	0
643812	0	0	0	0	0
337963	0	0	0	0	0
337959	0	0	0	0	0
100422891	0	0	0	0	0
105372772	0	0	0	0	0
140258	0	0	0	0	0
337960	0	0	0	0	0
284827	0	0	0	0	0
254950	0	0	0	0	0
337882	0	0	0	1	0
337969	0	0	0	0	0
337970	0	0	0	0	0
337971	0	0	0	0	0
337972	0	0	0	0	0
337973	0	0	0	0	0
337974	0	0	0	0	0
100288287	0	0	0	0	0
337968	0	0	0	0	0
337967	0	0	0	0	0
337979	0	0	0	0	0
337966	0	0	0	0	0
337975	0	0	0	0	0
100151643	0	0	0	0	0
337976	0	0	0	0	0
337985	0	0	0	0	0
105372773	0	0	0	0	0
100288323	0	0	0	0	0
337978	0	1	1	0	0
337977	0	0	0	0	0
337879	0	0	0	0	0
337878	0	0	0	0	0
337880	0	0	0	0	0
105372776	0	0	0	0	0
105372775	0	0	0	0	0
105372774	0	0	0	0	0
728299	0	0	0	1	0
7074	228	195	170	178	206
107985487	4	2	3	4	4
105372777	0	0	0	0	0
150051	4	1	0	0	0
107985488	1	0	0	0	0
102724449	3	4	2	4	3
6647	5802	4689	4196	4651	4729
57466	953	801	751	890	882
30811	1	0	1	2	0
100551499	0	0	0	0	0
54069	143	99	79	104	92
56246	45	33	24	28	40
105372779	2	1	1	0	1
9875	1478	1242	1120	1287	1292
677846	0	0	0	0	0
84996	161	138	106	125	102
59271	406	307	244	240	239
110091775	541	482	433	477	481
140290	4	1	3	2	4
105372782	2	0	1	0	1
56683	861	730	647	747	752
8867	388	364	275	286	326
100506215	42	50	26	34	30
94104	492	432	348	355	392
54067	22	20	17	26	21
56245	2	1	0	1	1
105377136	0	2	1	0	2
102724502	0	0	0	0	0
10215	204	170	162	186	157
107985505	19	19	16	15	17
105372785	0	0	0	0	0
101930746	1	0	0	0	0
116448	0	0	0	0	0
101928107	0	0	0	0	0
728409	0	0	0	0	0
105372787	0	0	0	0	0
3455	472	364	281	274	312
100288432	9	4	4	2	11
3588	1054	894	699	788	772
3454	2413	2146	1454	1586	1692
3460	319	279	285	300	309
757	1126	945	799	855	877
54943	70	75	54	55	38
2618	2890	2467	2197	2348	2365
6651	5935	5343	4395	5028	5087
102465248	45	45	40	37	48
107985481	112	110	77	84	100
29980	418	329	269	293	300
9946	674	526	381	395	462
6453	1707	1526	1100	1258	1316
539	3245	2676	2014	2305	2086
100506334	3	1	5	3	3
101928126	5	9	5	5	3
105372790	2	0	1	0	0
105372789	0	0	0	0	0
64968	1832	1576	1175	1267	1194
6526	2401	2268	1544	1786	1890
114036	2	4	1	3	5
105372791	9	8	5	9	8
9992	3	5	1	3	2
54065	254	190	179	185	214
101928147	5	5	3	4	6
105372793	37	38	21	25	18
388820	18	15	9	10	10
3753	1	2	2	2	3
1827	3189	2683	1560	1774	1767
54102	1	2	0	0	0
54064	0	0	0	0	1
107985515	0	0	0	1	0
100506385	98	81	107	113	103
861	1266	1156	945	1110	1070
102724584	249	228	194	230	221
112267915	163	134	127	142	136
80215	1	0	1	0	0
100506403	1	0	0	0	0
768219	0	0	0	0	0
54036	0	0	0	0	1
101928269	1	0	0	1	0
100996609	6	5	2	1	7
54093	492	384	373	391	385
105369295	4	2	2	2	4
100133286	584	458	389	410	420
873	2094	1734	1441	1513	1606
105369306	39	38	26	60	54
100506428	102	94	64	69	92
874	138	116	59	70	79
9980	1105	996	676	755	721
23515	808	649	550	626	713
8208	117	132	70	93	120
105369301	29	34	25	16	39
23562	9	10	7	10	13
105369308	0	0	0	0	0
6493	43	28	27	28	28
107985492	0	0	0	0	0
3141	3345	2972	2148	2518	2456
105369305	0	2	0	0	1
53820	0	0	0	0	0
105372795	36	28	13	20	22
51227	692	534	427	477	492
7267	7937	7443	5341	6081	6342
100874006	204	210	159	182	156
257203	5	2	2	2	1
10311	3230	2721	2114	2528	2493
1859	1386	1277	987	1092	1092
105372797	0	4	0	1	4
105372798	85	76	61	84	72
3763	0	1	0	0	0
107985507	0	0	0	0	0
105372799	0	0	0	0	1
101928368	0	0	0	0	0
10281	0	0	0	0	0
84677	0	0	0	0	0
259234	0	0	0	0	0
3772	19	28	19	23	29
105372801	0	0	0	0	0
102724678	2	0	0	0	0
107985513	1	2	0	1	0
2078	2	2	1	1	2
105372802	0	0	0	0	0
400866	1	0	0	0	0
107985480	0	0	0	0	0
2114	1884	1555	1724	1941	1720
101928398	1	0	2	0	0
400867	1	1	1	0	0
101928435	0	0	0	0	0
102724740	2	0	0	4	0
105372803	0	0	0	0	0
107985484	0	0	0	0	0
8624	1827	1502	1182	1288	1280
54014	1681	1537	1240	1480	1564
103091865	11	4	8	11	9
100874093	0	0	0	0	1
3150	3018	2467	2227	2380	2458
105372804	0	0	0	0	0
7485	1113	898	678	718	718
106865373	3406	2852	2501	2811	2812
150082	89	81	66	69	72
6450	3280	2751	2448	2715	2755
102466972	0	0	0	0	0
114041	104	98	89	81	90
10317	106	77	116	143	134
150084	15	8	14	12	15
107985499	0	0	1	1	0
107985500	0	1	1	1	2
5121	0	0	1	0	0
1826	0	0	0	0	0
100616148	0	0	0	0	0
100506492	0	0	0	0	0
105369294	0	0	0	0	0
100874326	0	0	0	0	0
284835	2	2	5	2	0
107985495	8	4	2	3	5
100423023	0	0	1	0	2
25825	4131	3682	2508	2835	2978
191585	3	9	3	9	10
54097	2	0	1	3	3
4600	239	198	108	125	136
4599	85	83	68	85	68
7113	1	0	0	0	1
105372809	0	1	0	0	0
105372808	0	0	0	0	0
105372812	1	0	0	0	0
107985478	0	0	1	0	0
105372813	1	0	0	0	0
54090	0	0	0	0	0
150135	0	0	0	1	1
54089	0	0	0	0	0
54101	80	66	79	80	63
102465488	0	0	0	0	0
102724800	7	3	4	3	1
63977	141	109	100	108	117
25966	2112	1757	1433	1701	1630
106635524	0	0	0	0	0
49854	2125	1811	1505	1716	1692
150142	16	13	8	12	14
107985502	2	2	1	1	0
89766	2	2	4	2	6
150147	0	1	1	1	2
9619	9	2	6	7	4
105372814	0	0	0	1	0
7033	0	0	0	0	0
7032	0	0	0	0	0
105372815	0	0	0	0	0
7031	0	1	0	0	0
64699	0	0	0	0	0
53347	0	0	0	0	0
89765	0	5	2	0	1
101930094	0	0	0	0	0
54020	0	1	1	1	0
107987299	0	2	2	1	0
101928212	0	0	0	0	0
101928233	0	0	0	0	0
101928255	0	0	0	0	0
5152	0	0	0	0	0
105372816	0	0	0	0	0
101928284	0	1	0	0	0
107985504	1	0	0	0	0
101928311	0	0	0	0	0
107985479	0	0	0	0	0
10785	292	225	186	229	221
105372817	33	31	19	27	29
4731	1056	867	727	848	858
90625	0	1	0	0	3
100847013	0	0	0	0	0
5316	845	706	575	595	645
875	1377	1130	1113	1175	1213
7307	1304	1052	873	963	975
101928369	18	13	7	4	4
106481742	0	0	0	0	1
107987300	2	1	1	1	2
1409	0	0	0	0	0
105372821	0	1	0	0	1
100126693	0	1	0	0	0
101928399	0	0	0	2	0
105377137	0	1	0	0	0
107987301	1	0	0	0	0
150094	539	491	338	384	370
107987302	1	1	1	1	1
284836	3	4	1	2	2
11077	70	56	32	57	47
114038	7	3	6	5	3
102723380	0	1	1	2	0
54145	16	8	10	10	7
102464825	0	0	0	0	0
23076	2650	2252	1800	1994	2137
8566	7481	6595	4454	4913	5498
105372824	22	11	13	16	22
1476	24158	19992	16707	18126	19038
105372825	1	0	0	1	0
8568	1495	1226	1049	1182	1275
284837	19	26	14	15	17
56894	2813	2463	2309	2595	2435
105372826	0	0	0	0	0
105372829	0	0	0	0	0
7109	1468	1315	1133	1265	1243
5822	364	306	237	282	291
8209	747	609	539	580	557
105377138	0	1	0	1	0
105377139	2	1	1	1	3
107983952	2	1	1	1	1
102725065	3	3	5	4	4
23308	365	322	253	255	269
29947	0	0	1	0	1
105372833	0	0	0	0	0
326	0	0	0	0	0
5211	3620	3118	2390	2498	2774
755	572	487	403	444	452
7226	1	0	0	0	2
101928607	0	0	0	0	0
100861510	0	0	0	0	0
81543	0	0	1	0	0
111216286	1	1	0	0	1
54084	1	2	0	0	1
54082	0	1	2	2	3
114043	2	3	6	3	1
386677	0	0	0	0	0
386679	0	0	0	0	0
386682	0	0	0	0	0
386672	0	0	0	0	0
386680	0	0	0	0	0
386674	0	0	0	0	0
386675	0	0	0	0	0
386681	0	0	0	0	0
386676	0	0	0	0	0
353333	0	0	0	0	0
386678	0	0	0	0	0
386684	0	0	0	0	0
386683	0	0	0	0	0
353323	0	0	0	0	0
353332	0	0	0	0	0
386685	0	0	0	0	0
7327	1825	1606	1308	1527	1546
101928689	5	2	3	1	5
6612	1910	1638	1202	1301	1300
754	7301	5994	5174	5537	5544
3689	1	0	0	1	0
107987303	0	0	0	0	0
100505746	0	0	1	0	0
84536	26	26	18	35	28
112268278	2	0	1	1	1
85395	331	233	292	270	312
107985497	1	2	1	1	0
727699	0	0	0	0	0
378825	0	0	0	0	0
105372836	8	11	10	3	4
728039	27	26	15	15	16
104	343	310	257	305	307
105372835	0	0	0	0	0
114042	0	4	1	1	0
23275	1517	1398	1054	1193	1214
642852	868	737	592	708	733
105372838	0	0	0	0	0
388830	0	0	0	0	0
105372839	0	0	0	0	0
101928745	0	0	0	0	0
80781	5	6	9	8	12
100874236	0	0	0	0	0
378832	0	0	0	0	0
102465489	0	0	0	0	0
6573	213	184	174	185	186
107987304	1	0	0	0	0
107985485	0	0	0	0	0
105372840	3	3	2	5	3
54039	1134	1116	865	865	897
100129027	1	0	0	1	1
